User_ID,Session_ID,Date,Traffic_Source,Device_Type,Region,Product_Category,Product_ID,Page_View,Product_View,Add_to_Cart,Checkout,Purchase,Time_On_Page,Bounce_Flag,Payment_Method,Discount,Order_Value,Is_Returning_User
U12661,S140946,2025-02-26,Affiliate,Desktop,West,Books,P1500,1,1,1,1,1,148.1,0,UPI,1,313.39,1
U4805,S121572,2025-06-26,Paid Ads,Mobile,East,Fashion,P1400,1,0,0,0,0,21.83,1,UPI,0,0.0,0
U13346,S123224,2025-04-05,Affiliate,Mobile,South,Beauty,P1334,1,1,0,0,0,62.42,0,Wallet,1,0.0,1
U3865,S114531,2025-02-12,Affiliate,Mobile,South,Beauty,P1355,1,1,0,0,0,55.15,0,Debit Card,0,0.0,0
U4754,S123008,2025-04-02,Email,Mobile,North,Electronics,P1477,1,1,0,0,0,5.0,0,UPI,1,0.0,1
U8892,S139690,2025-03-22,Organic Search,Desktop,Central,Sports,P1130,1,0,0,0,0,11.12,1,UPI,1,0.0,0
U16708,S142133,2025-06-04,Social Media,Mobile,East,Fashion,P1333,1,0,0,0,0,12.38,1,Credit Card,0,0.0,1
U1944,S129101,2025-03-26,Direct,Desktop,South,Grocery,P1446,1,0,0,0,0,13.57,1,UPI,0,0.0,1
U14678,S123676,2025-03-13,Direct,Mobile,North,Home & Kitchen,P1376,1,1,1,0,0,129.3,0,Credit Card,0,0.0,0
U8318,S148323,2025-05-27,Organic Search,Mobile,West,Books,P1348,1,0,0,0,0,9.91,1,COD,0,0.0,1
U12558,S126482,2025-02-06,Affiliate,Mobile,North,Sports,P1027,1,0,0,0,0,2.88,1,UPI,1,0.0,1
U503,S128682,2025-04-09,Affiliate,Mobile,South,Beauty,P1490,1,1,0,0,0,50.41,0,Credit Card,1,0.0,1
U14711,S100930,2025-04-01,Organic Search,Desktop,Central,Electronics,P1119,1,1,0,0,0,152.85,0,UPI,0,0.0,1
U15972,S125628,2025-06-26,Organic Search,Mobile,North,Home & Kitchen,P1292,1,1,0,0,0,161.51,0,Debit Card,0,0.0,1
U14406,S114681,2025-04-18,Email,Mobile,South,Electronics,P1404,1,1,0,0,0,124.84,0,Debit Card,1,0.0,1
U14850,S123068,2025-02-03,Organic Search,Desktop,Central,Electronics,P1113,1,1,0,0,0,46.15,0,UPI,1,0.0,0
U14714,S110600,2025-01-20,Organic Search,Desktop,West,Sports,P1453,1,0,0,0,0,5.06,1,Debit Card,1,0.0,0
U1678,S109879,2025-01-05,Organic Search,Desktop,South,Sports,P1254,1,0,0,0,0,16.73,1,Credit Card,1,0.0,1
U8958,S116155,2025-04-05,Direct,Mobile,Central,Grocery,P1190,1,1,1,0,0,84.61,0,Debit Card,0,0.0,0
U6084,S128763,2025-05-29,Social Media,Mobile,South,Grocery,P1480,1,1,0,0,0,129.17,0,Debit Card,0,0.0,0
U14268,S111867,2025-05-01,Direct,Desktop,South,Fashion,P1019,1,0,0,0,0,12.83,1,Credit Card,0,0.0,0
U10744,S140096,2025-03-02,Email,Mobile,West,Sports,P1068,1,1,1,0,0,103.63,0,Debit Card,0,0.0,1
U530,S127643,2025-05-31,Direct,Desktop,West,Electronics,P1132,1,0,0,0,0,11.83,1,Debit Card,1,0.0,1
U14173,S123645,2025-04-21,Organic Search,Mobile,South,Beauty,P1346,1,0,0,0,0,21.03,1,Debit Card,1,0.0,1
U4032,S128787,2025-04-26,Social Media,Mobile,West,Electronics,P1376,1,0,0,0,0,12.33,1,UPI,1,0.0,0
U8387,S100972,2025-06-03,Paid Ads,Desktop,North,Home & Kitchen,P1110,1,1,0,0,0,140.16,0,UPI,0,0.0,0
U17616,S146714,2025-04-23,Direct,Mobile,East,Fashion,P1325,1,0,0,0,0,18.79,1,Debit Card,0,0.0,0
U17830,S102130,2025-06-16,Organic Search,Mobile,South,Home & Kitchen,P1198,1,1,0,0,0,120.86,0,COD,1,0.0,1
U8927,S103024,2025-04-17,Social Media,Tablet,West,Sports,P1280,1,1,0,0,0,52.59,0,UPI,1,0.0,0
U184,S107558,2025-04-05,Social Media,Tablet,Central,Electronics,P1300,1,1,0,0,0,183.1,0,COD,0,0.0,0
U10730,S113184,2025-03-02,Direct,Tablet,Central,Fashion,P1373,1,1,1,0,0,100.68,0,Debit Card,1,0.0,0
U15341,S148641,2025-02-04,Organic Search,Mobile,South,Electronics,P1385,1,0,0,0,0,12.35,1,Wallet,1,0.0,1
U6706,S110369,2025-02-13,Paid Ads,Mobile,South,Grocery,P1469,1,0,0,0,0,8.25,1,Wallet,0,0.0,0
U11046,S133633,2025-03-29,Direct,Mobile,Central,Fashion,P1010,1,1,1,0,0,131.99,0,Debit Card,1,0.0,1
U12414,S115781,2025-02-18,Organic Search,Mobile,North,Books,P1489,1,1,1,0,0,103.02,0,Credit Card,1,0.0,0
U8122,S122882,2025-02-26,Social Media,Mobile,West,Home & Kitchen,P1377,1,1,1,0,0,114.64,0,COD,0,0.0,0
U5327,S107110,2025-06-19,Organic Search,Mobile,East,Fashion,P1491,1,1,1,1,1,169.74,0,UPI,1,1427.39,0
U13719,S142763,2025-05-04,Email,Mobile,North,Fashion,P1472,1,1,0,0,0,122.27,0,UPI,0,0.0,0
U8668,S140413,2025-04-24,Email,Mobile,North,Electronics,P1294,1,0,0,0,0,14.35,1,COD,1,0.0,1
U15277,S119301,2025-05-30,Organic Search,Mobile,East,Fashion,P1485,1,1,0,0,0,113.26,0,COD,0,0.0,0
U10308,S109626,2025-05-30,Affiliate,Mobile,East,Home & Kitchen,P1249,1,1,1,0,0,99.65,0,Wallet,0,0.0,1
U5280,S134477,2025-04-27,Organic Search,Desktop,West,Home & Kitchen,P1096,1,0,0,0,0,7.12,1,Credit Card,1,0.0,1
U4203,S115659,2025-05-07,Direct,Mobile,Central,Fashion,P1194,1,1,1,0,0,121.23,0,COD,0,0.0,0
U8894,S122112,2025-05-04,Organic Search,Mobile,North,Electronics,P1090,1,1,1,0,0,125.54,0,COD,1,0.0,1
U2178,S131175,2025-01-03,Organic Search,Mobile,West,Fashion,P1120,1,1,0,0,0,103.09,0,Debit Card,0,0.0,0
U11093,S114909,2025-05-22,Affiliate,Mobile,East,Electronics,P1287,1,1,0,0,0,140.9,0,UPI,1,0.0,0
U1698,S144711,2025-05-21,Paid Ads,Mobile,East,Electronics,P1159,1,1,1,1,0,12.0,0,UPI,0,0.0,0
U12679,S121076,2025-02-27,Organic Search,Desktop,South,Sports,P1324,1,1,0,0,0,176.93,0,COD,0,0.0,1
U13269,S118111,2025-03-11,Paid Ads,Desktop,South,Electronics,P1484,1,0,0,0,0,9.0,1,UPI,0,0.0,1
U10875,S114256,2025-02-05,Paid Ads,Mobile,Central,Fashion,P1181,1,0,0,0,0,22.2,1,UPI,1,0.0,0
U12903,S126539,2025-06-14,Paid Ads,Desktop,East,Fashion,P1062,1,1,0,0,0,115.94,0,UPI,0,0.0,1
U976,S104844,2025-05-25,Direct,Desktop,West,Grocery,P1226,1,1,0,0,0,96.12,0,COD,0,0.0,1
U10090,S149498,2025-02-01,Organic Search,Mobile,West,Home & Kitchen,P1361,1,1,0,0,0,142.97,0,UPI,1,0.0,1
U14737,S138458,2025-03-29,Email,Desktop,West,Fashion,P1420,1,1,1,0,0,94.67,0,Wallet,0,0.0,0
U3594,S109325,2025-05-14,Organic Search,Desktop,South,Sports,P1351,1,1,0,0,0,90.07,0,Debit Card,0,0.0,0
U9992,S148494,2025-03-31,Direct,Mobile,North,Fashion,P1265,1,1,1,0,0,127.05,0,UPI,0,0.0,1
U5126,S135818,2025-04-11,Organic Search,Mobile,West,Beauty,P1301,1,0,0,0,0,4.36,1,Credit Card,0,0.0,1
U13371,S106965,2025-03-07,Affiliate,Mobile,South,Home & Kitchen,P1290,1,0,0,0,0,10.51,1,Credit Card,0,0.0,0
U14034,S142866,2025-03-31,Paid Ads,Mobile,East,Home & Kitchen,P1127,1,1,0,0,0,116.41,0,COD,0,0.0,0
U6556,S130547,2025-04-12,Organic Search,Desktop,North,Fashion,P1255,1,1,0,0,0,128.92,0,COD,0,0.0,0
U2754,S111320,2025-01-14,Affiliate,Desktop,West,Electronics,P1478,1,1,0,0,0,80.38,0,COD,0,0.0,1
U11635,S110371,2025-05-31,Organic Search,Desktop,South,Beauty,P1099,1,0,0,0,0,12.13,1,Debit Card,0,0.0,1
U5910,S114277,2025-02-03,Paid Ads,Tablet,South,Fashion,P1376,1,1,0,0,0,64.58,0,Credit Card,0,0.0,1
U683,S121811,2025-06-19,Paid Ads,Mobile,North,Beauty,P1192,1,0,0,0,0,9.82,1,Wallet,0,0.0,0
U11866,S119905,2025-06-14,Direct,Desktop,North,Sports,P1014,1,1,0,0,0,62.66,0,COD,1,0.0,1
U679,S110328,2025-02-21,Organic Search,Mobile,South,Sports,P1124,1,1,0,0,0,138.2,0,Credit Card,1,0.0,1
U15112,S129582,2025-02-04,Organic Search,Mobile,Central,Fashion,P1445,1,1,0,0,0,68.56,0,Wallet,0,0.0,0
U158,S134109,2025-01-12,Organic Search,Mobile,North,Fashion,P1083,1,1,0,0,0,81.1,0,UPI,0,0.0,1
U9672,S102535,2025-06-27,Paid Ads,Desktop,South,Home & Kitchen,P1104,1,1,0,0,0,89.74,0,Net Banking,0,0.0,0
U12289,S109072,2025-03-06,Paid Ads,Mobile,East,Books,P1281,1,1,1,0,0,125.66,0,Debit Card,1,0.0,0
U13689,S141885,2025-02-05,Paid Ads,Mobile,East,Home & Kitchen,P1467,1,0,0,0,0,4.28,1,UPI,1,0.0,1
U1499,S127422,2025-01-22,Social Media,Mobile,North,Fashion,P1221,1,0,0,0,0,19.06,1,Debit Card,1,0.0,1
U15978,S139886,2025-03-30,Social Media,Mobile,Central,Electronics,P1467,1,0,0,0,0,7.71,1,Credit Card,1,0.0,1
U6122,S129460,2025-03-21,Social Media,Desktop,North,Fashion,P1402,1,1,1,0,0,72.78,0,Credit Card,0,0.0,0
U1924,S114970,2025-05-10,Organic Search,Mobile,North,Fashion,P1412,1,0,0,0,0,6.03,1,Debit Card,0,0.0,0
U15045,S129564,2025-03-16,Email,Mobile,West,Fashion,P1082,1,0,0,0,0,7.4,1,Net Banking,0,0.0,1
U10442,S104440,2025-06-22,Social Media,Mobile,Central,Home & Kitchen,P1440,1,1,1,1,1,118.2,0,Credit Card,0,2090.68,0
U4977,S132160,2025-05-29,Email,Desktop,North,Books,P1425,1,1,1,0,0,80.61,0,COD,0,0.0,1
U1734,S110653,2025-05-30,Affiliate,Desktop,South,Electronics,P1121,1,0,0,0,0,7.65,1,Wallet,0,0.0,1
U11062,S133427,2025-04-07,Organic Search,Mobile,West,Fashion,P1056,1,1,0,0,0,116.45,0,Credit Card,0,0.0,0
U90,S133386,2025-03-25,Direct,Mobile,West,Electronics,P1049,1,0,0,0,0,12.3,1,Debit Card,0,0.0,1
U16847,S117738,2025-04-02,Social Media,Mobile,West,Home & Kitchen,P1191,1,0,0,0,0,12.09,1,UPI,0,0.0,1
U13840,S109823,2025-04-26,Organic Search,Mobile,West,Beauty,P1337,1,1,0,0,0,94.06,0,UPI,1,0.0,1
U13844,S104390,2025-01-28,Affiliate,Mobile,East,Fashion,P1290,1,1,1,1,1,73.05,0,COD,1,984.63,0
U9234,S104543,2025-04-29,Email,Mobile,West,Fashion,P1101,1,0,0,0,0,9.56,1,UPI,0,0.0,0
U8192,S105122,2025-01-13,Organic Search,Mobile,North,Electronics,P1100,1,1,0,0,0,27.38,0,UPI,1,0.0,1
U11508,S116068,2025-03-17,Email,Mobile,Central,Fashion,P1445,1,1,1,1,1,54.98,0,UPI,1,1725.42,1
U10229,S103578,2025-05-30,Organic Search,Mobile,East,Fashion,P1327,1,0,0,0,0,2.05,1,Credit Card,0,0.0,1
U9533,S126598,2025-02-08,Organic Search,Desktop,East,Beauty,P1038,1,1,0,0,0,53.63,0,Credit Card,0,0.0,1
U8274,S106953,2025-02-11,Direct,Mobile,North,Sports,P1251,1,0,0,0,0,15.5,1,Credit Card,0,0.0,1
U7487,S133477,2025-02-13,Affiliate,Mobile,North,Home & Kitchen,P1157,1,1,0,0,0,145.38,0,Net Banking,1,0.0,0
U11697,S140567,2025-05-14,Email,Desktop,North,Beauty,P1103,1,1,0,0,0,55.76,0,Credit Card,0,0.0,0
U5689,S127147,2025-01-21,Paid Ads,Tablet,South,Fashion,P1175,1,1,0,0,0,63.52,0,Net Banking,0,0.0,1
U17431,S113621,2025-04-19,Organic Search,Mobile,North,Grocery,P1483,1,1,1,1,0,113.04,0,COD,0,0.0,1
U8108,S129869,2025-01-29,Paid Ads,Desktop,West,Beauty,P1000,1,0,0,0,0,9.57,1,Credit Card,0,0.0,1
U2097,S105369,2025-05-22,Paid Ads,Mobile,East,Electronics,P1422,1,0,0,0,0,12.63,1,Wallet,0,0.0,1
U11387,S116729,2025-03-10,Direct,Mobile,North,Home & Kitchen,P1466,1,0,0,0,0,4.35,1,Net Banking,0,0.0,1
U3593,S123521,2025-04-24,Email,Mobile,North,Electronics,P1075,1,0,0,0,0,-1.0,1,UPI,0,0.0,1
U14579,S138781,2025-06-06,Paid Ads,Mobile,Central,Home & Kitchen,P1293,1,1,0,0,0,22.57,0,Wallet,0,0.0,1
U15776,S124373,2025-04-25,Social Media,Mobile,North,Electronics,P1165,1,0,0,0,0,9.97,1,Net Banking,0,0.0,0
U13795,S120790,2025-03-23,Paid Ads,Mobile,East,Fashion,P1292,1,0,0,0,0,7.52,1,COD,0,0.0,1
U846,S119810,2025-06-06,Affiliate,Mobile,North,Beauty,P1491,1,1,0,0,0,79.4,0,Net Banking,0,0.0,1
U2904,S127951,2025-02-02,Social Media,Mobile,East,Electronics,P1185,1,1,0,0,0,98.21,0,COD,1,0.0,0
U10039,S109437,2025-01-24,Organic Search,Mobile,West,Electronics,P1098,1,1,0,0,0,121.57,0,UPI,1,0.0,1
U10955,S149173,2025-04-17,Paid Ads,Desktop,West,Electronics,P1139,1,0,0,0,0,4.43,1,Net Banking,0,0.0,0
U15542,S141285,2025-03-24,Organic Search,Desktop,East,Fashion,P1058,1,0,0,0,0,8.48,1,UPI,1,0.0,0
U12273,S129119,2025-03-08,Social Media,Desktop,South,Beauty,P1192,1,1,0,0,0,61.66,0,Debit Card,1,0.0,1
U15184,S108780,2025-05-08,Organic Search,Desktop,North,Electronics,P1280,1,1,1,0,0,105.89,0,Debit Card,0,0.0,1
U820,S117619,2025-06-13,Social Media,Mobile,South,Sports,P1135,1,1,0,0,0,53.64,0,Credit Card,0,0.0,0
U9165,S123119,2025-03-08,Email,Mobile,East,Books,P1062,1,0,0,0,0,13.59,1,Net Banking,0,0.0,1
U1202,S102697,2025-06-06,Paid Ads,Mobile,South,Books,P1282,1,1,0,0,0,93.3,0,Credit Card,1,0.0,0
U12703,S135270,2025-05-12,Paid Ads,Desktop,North,Home & Kitchen,P1157,1,0,0,0,0,4.19,1,Credit Card,0,0.0,0
U3258,S138449,2025-04-19,Paid Ads,Mobile,Central,Electronics,P1130,1,0,0,0,0,8.12,1,Debit Card,1,0.0,1
U13834,S145695,2025-01-25,Paid Ads,Tablet,North,Fashion,P1057,1,0,0,0,0,7.62,1,UPI,1,0.0,0
U2229,S145644,2025-03-03,Social Media,Desktop,West,Books,P1284,1,1,1,0,0,91.78,0,UPI,1,0.0,1
U324,S140025,2025-05-11,Social Media,Mobile,North,Home & Kitchen,P1021,1,1,0,0,0,114.74,0,COD,0,0.0,1
U275,S141659,2025-05-22,Social Media,Mobile,West,Beauty,P1185,1,1,0,0,0,112.01,0,UPI,1,0.0,0
U11371,S106787,2025-04-13,Affiliate,Mobile,West,Home & Kitchen,P1147,1,0,0,0,0,10.48,1,Credit Card,0,0.0,1
U2262,S142863,2025-05-22,Social Media,Tablet,South,Home & Kitchen,P1098,1,1,0,0,0,104.29,0,Net Banking,0,0.0,1
U16060,S125972,2025-03-03,Paid Ads,Desktop,West,Grocery,P1286,1,1,0,0,0,118.54,0,UPI,0,0.0,0
U11544,S132840,2025-03-02,Paid Ads,Mobile,South,Beauty,P1257,1,1,1,0,0,-1.0,0,Credit Card,1,0.0,0
U15949,S103692,2025-05-23,Organic Search,Mobile,South,Beauty,P1336,1,0,0,0,0,13.05,1,UPI,1,0.0,0
U2616,S113288,2025-06-25,Organic Search,Mobile,West,Electronics,P1005,1,0,0,0,0,6.75,1,COD,1,0.0,1
U17656,S139301,2025-01-15,Paid Ads,Mobile,South,Fashion,P1341,1,0,0,0,0,3.54,1,UPI,0,0.0,1
U13006,S120403,2025-01-21,Organic Search,Desktop,East,Books,P1203,1,1,0,0,0,177.51,0,UPI,1,0.0,1
U9738,S147149,2025-04-11,Organic Search,Mobile,North,Beauty,P1112,1,1,1,0,0,9.1,0,Credit Card,0,0.0,1
U17076,S128947,2025-04-03,Organic Search,Desktop,Central,Electronics,P1232,1,1,1,0,0,70.75,0,UPI,0,0.0,1
U13473,S110591,2025-04-25,Organic Search,Desktop,South,Fashion,P1321,1,1,1,1,1,96.79,0,Debit Card,1,719.3,1
U451,S123110,2025-03-12,Paid Ads,Desktop,East,Electronics,P1419,1,0,0,0,0,14.47,1,Debit Card,0,0.0,0
U11734,S141098,2025-04-04,Organic Search,Mobile,West,Home & Kitchen,P1080,1,0,0,0,0,17.66,1,Credit Card,0,0.0,0
U532,S146382,2025-03-21,Organic Search,Desktop,East,Electronics,P1372,1,1,0,0,0,7.47,0,Debit Card,0,0.0,1
U4833,S119719,2025-01-01,Direct,Desktop,West,Beauty,P1244,1,1,0,0,0,167.77,0,Credit Card,1,0.0,1
U4445,S113304,2025-01-24,Paid Ads,Tablet,North,Fashion,P1153,1,1,1,0,0,125.26,0,UPI,0,0.0,0
U17489,S138113,2025-05-29,Social Media,Desktop,West,Home & Kitchen,P1242,1,0,0,0,0,15.05,1,Wallet,0,0.0,1
U10047,S127878,2025-06-15,Organic Search,Desktop,South,Sports,P1390,1,1,1,1,1,-1.0,0,UPI,1,2562.45,0
U5812,S130696,2025-02-12,Direct,Desktop,East,Fashion,P1317,1,1,0,0,0,47.59,0,UPI,0,0.0,1
U14397,S140659,2025-01-22,Affiliate,Mobile,East,Books,P1132,1,1,1,0,0,115.97,0,Credit Card,0,0.0,1
U15987,S123461,2025-05-15,Organic Search,Desktop,West,Sports,P1143,1,1,1,1,1,104.51,0,Wallet,0,765.83,1
U2230,S122795,2025-02-17,Paid Ads,Tablet,South,Electronics,P1063,1,0,0,0,0,17.96,1,Wallet,0,0.0,0
U9479,S115751,2025-04-26,Social Media,Mobile,South,Home & Kitchen,P1403,1,0,0,0,0,16.8,1,UPI,1,0.0,1
U5283,S105801,2025-06-22,Organic Search,Mobile,West,Electronics,P1044,1,0,0,0,0,1.0,1,Wallet,0,0.0,0
U11856,S117022,2025-06-06,Direct,Mobile,West,Fashion,P1392,1,1,1,0,0,70.64,0,COD,1,0.0,1
U16109,S133530,2025-03-11,Social Media,Mobile,East,Fashion,P1317,1,1,0,0,0,143.47,0,Wallet,1,0.0,1
U9961,S149141,2025-02-09,Organic Search,Mobile,North,Books,P1124,1,1,0,0,0,57.62,0,Credit Card,0,0.0,0
U12080,S112969,2025-05-22,Email,Tablet,South,Electronics,P1356,1,1,1,0,0,63.53,0,Debit Card,0,0.0,1
U16863,S113220,2025-02-08,Organic Search,Desktop,East,Books,P1397,1,0,0,0,0,9.11,1,Wallet,0,0.0,1
U10572,S141486,2025-01-03,Social Media,Mobile,South,Sports,P1388,1,1,0,0,0,-1.0,0,UPI,0,0.0,0
U14295,S104772,2025-02-05,Paid Ads,Mobile,West,Fashion,P1010,1,1,1,0,0,11.71,0,COD,0,0.0,1
U1472,S121579,2025-01-07,Paid Ads,Mobile,Central,Beauty,P1247,1,0,0,0,0,4.21,1,Wallet,0,0.0,0
U10252,S147382,2025-01-16,Direct,Desktop,North,Electronics,P1421,1,1,1,1,1,141.52,0,COD,0,9469.61,1
U1507,S140371,2025-06-23,Paid Ads,Desktop,North,Sports,P1308,1,1,1,1,1,130.9,0,Credit Card,1,1810.89,0
U1001,S128116,2025-03-19,Organic Search,Mobile,Central,Fashion,P1480,1,1,0,0,0,92.63,0,UPI,0,0.0,1
U16197,S148431,2025-06-27,Paid Ads,Desktop,South,Home & Kitchen,P1212,1,0,0,0,0,17.89,1,Wallet,0,0.0,1
U3997,S140636,2025-01-11,Direct,Mobile,West,Beauty,P1483,1,1,1,0,0,49.98,0,Wallet,1,0.0,0
U11799,S120781,2025-02-21,Organic Search,Mobile,West,Fashion,P1330,1,1,1,0,0,131.82,0,Credit Card,0,0.0,0
U17656,S113235,2025-05-13,Organic Search,Mobile,North,Fashion,P1311,1,1,1,1,1,115.14,0,COD,1,2028.65,1
U2988,S137270,2025-03-26,Organic Search,Mobile,West,Sports,P1464,1,1,0,0,0,84.43,0,Wallet,0,0.0,0
U7984,S147529,2025-04-25,Social Media,Desktop,South,Fashion,P1486,1,1,0,0,0,74.58,0,UPI,0,0.0,1
U5792,S138907,2025-01-03,Direct,Desktop,Central,Grocery,P1208,1,1,1,0,0,84.69,0,UPI,1,0.0,1
U4278,S127852,2025-05-16,Organic Search,Mobile,East,Grocery,P1174,1,0,0,0,0,4.13,1,COD,1,0.0,0
U8873,S148740,2025-02-12,Paid Ads,Desktop,South,Home & Kitchen,P1009,1,0,0,0,0,1.0,1,UPI,0,0.0,1
U356,S148999,2025-03-02,Organic Search,Tablet,East,Fashion,P1052,1,1,0,0,0,123.15,0,COD,1,0.0,1
U10063,S145839,2025-01-30,Paid Ads,Desktop,North,Fashion,P1468,1,1,1,1,1,131.77,0,UPI,1,1044.83,1
U8482,S101984,2025-06-08,Organic Search,Mobile,South,Books,P1469,1,0,0,0,0,25.26,1,UPI,0,0.0,1
U3132,S128070,2025-03-12,Social Media,Mobile,West,Grocery,P1314,1,1,0,0,0,133.79,0,Credit Card,0,0.0,0
U14737,S119130,2025-03-25,Organic Search,Mobile,South,Books,P1135,1,1,1,0,0,58.24,0,UPI,1,0.0,0
U13718,S136314,2025-05-28,Paid Ads,Desktop,North,Electronics,P1050,1,1,0,0,0,85.33,0,Wallet,1,0.0,0
U12132,S148267,2025-06-21,Social Media,Desktop,East,Electronics,P1012,1,0,0,0,0,17.5,1,Wallet,0,0.0,0
U5709,S110711,2025-04-22,Direct,Desktop,North,Fashion,P1037,1,1,1,0,0,50.83,0,UPI,1,0.0,0
U15405,S119714,2025-03-10,Organic Search,Tablet,West,Home & Kitchen,P1409,1,0,0,0,0,9.27,1,Credit Card,1,0.0,1
U17272,S149507,2025-02-04,Paid Ads,Mobile,South,Books,P1029,1,1,0,0,0,25.54,0,Credit Card,0,0.0,1
U16580,S138554,2025-04-20,Social Media,Desktop,Central,Electronics,P1156,1,1,1,1,1,66.48,0,UPI,1,4667.89,1
U5790,S113693,2025-02-06,Organic Search,Tablet,West,Home & Kitchen,P1402,1,1,0,0,0,110.63,0,Credit Card,0,0.0,0
U4232,S105357,2025-03-21,Email,Desktop,South,Fashion,P1274,1,0,0,0,0,11.91,1,Debit Card,1,0.0,1
U15814,S111680,2025-03-22,Social Media,Desktop,East,Electronics,P1141,1,0,0,0,0,20.67,1,Credit Card,1,0.0,0
U163,S127022,2025-01-14,Social Media,Mobile,South,Grocery,P1294,1,0,0,0,0,2.81,1,Net Banking,1,0.0,0
U6093,S111819,2025-01-08,Paid Ads,Mobile,North,Fashion,P1218,1,1,0,0,0,110.98,0,UPI,0,0.0,0
U5421,S128323,2025-04-19,Direct,Mobile,West,Fashion,P1216,1,0,0,0,0,12.75,1,Net Banking,0,0.0,1
U17658,S111619,2025-02-02,Paid Ads,Mobile,South,Fashion,P1376,1,0,0,0,0,1.0,1,Wallet,0,0.0,1
U9249,S139199,2025-06-29,Organic Search,Desktop,Central,Home & Kitchen,P1267,1,1,1,1,1,124.99,0,Credit Card,1,1816.02,0
U6623,S133261,2025-05-14,Direct,Desktop,South,Sports,P1438,1,1,1,1,1,121.08,0,UPI,1,1779.3,1
U1101,S143752,2025-01-03,Organic Search,Mobile,West,Fashion,P1297,1,0,0,0,0,7.92,1,Net Banking,0,0.0,0
U5578,S147519,2025-05-07,Paid Ads,Mobile,Central,Electronics,P1286,1,1,0,0,0,146.69,0,Credit Card,1,0.0,1
U3671,S133168,2025-01-23,Paid Ads,Desktop,South,Fashion,P1144,1,1,1,1,1,52.24,0,UPI,1,1964.84,0
U5048,S121804,2025-02-11,Email,Mobile,West,Sports,P1168,1,1,0,0,0,103.04,0,Debit Card,1,0.0,1
U1027,S125140,2025-04-02,Organic Search,Desktop,Central,Grocery,P1339,1,0,0,0,0,11.79,1,UPI,1,0.0,1
U17545,S113356,2025-06-09,Social Media,desktop,West,Beauty,P1446,1,1,1,1,0,41.27,0,Debit Card,0,0.0,1
U15245,S132413,2025-04-07,Social Media,Mobile,South,Grocery,P1280,1,1,1,0,0,72.66,0,Net Banking,0,0.0,1
U6237,S126863,2025-06-06,Affiliate,Mobile,North,Books,P1130,1,1,0,0,0,156.45,0,UPI,0,0.0,1
U14799,S124519,2025-06-24,Organic Search,Mobile,West,Sports,P1425,1,1,1,1,1,106.93,0,Wallet,0,3448.61,1
U16060,S106649,2025-03-13,Paid Ads,Desktop,North,Electronics,P1499,1,0,0,0,0,12.4,1,Wallet,1,0.0,1
U9187,S116166,2025-04-01,Social Media,Desktop,East,Grocery,P1099,1,0,0,0,0,-1.0,1,Debit Card,1,0.0,1
U17347,S126377,2025-06-08,Organic Search,Mobile,North,Books,P1148,1,1,0,0,0,114.04,0,Debit Card,1,0.0,0
U14301,S144064,2025-06-16,Organic Search,Mobile,North,Electronics,P1210,1,0,0,0,0,9.81,1,Credit Card,0,0.0,0
U7122,S134422,2025-04-21,Paid Ads,Desktop,East,Sports,P1341,1,0,0,0,0,9.85,1,UPI,1,0.0,0
U9640,S138772,2025-05-08,Organic Search,Desktop,North,Books,P1229,1,1,1,1,0,119.54,0,UPI,0,0.0,0
U16851,S104286,2025-05-07,Affiliate,Mobile,South,Beauty,P1116,1,1,0,0,0,72.76,0,Debit Card,1,0.0,1
U3263,S143744,2025-02-15,Social Media,Mobile,Central,Electronics,P1002,1,1,0,0,0,55.13,0,UPI,1,0.0,0
U2185,S103160,2025-02-09,Direct,Mobile,West,Electronics,P1022,1,0,0,0,0,6.57,1,UPI,1,0.0,0
U11533,S114675,2025-02-21,Direct,Desktop,North,Fashion,P1181,1,0,0,0,0,10.3,1,COD,1,0.0,1
U11684,S120795,2025-01-11,Paid Ads,Desktop,East,Fashion,P1157,1,1,1,0,0,133.76,0,UPI,1,0.0,1
U13987,S107029,2025-01-14,Paid Ads,Desktop,North,Electronics,P1281,1,0,0,0,0,7.5,1,Debit Card,1,0.0,0
U10473,S122778,2025-03-04,Paid Ads,Mobile,East,Electronics,P1136,1,1,0,0,0,55.51,0,COD,0,0.0,1
U8414,S136355,2025-06-04,Social Media,Tablet,East,Grocery,P1329,1,0,0,0,0,1.0,1,UPI,1,0.0,0
U16267,S136006,2025-05-25,Organic Search,Mobile,South,Home & Kitchen,P1046,1,1,0,0,0,85.2,0,UPI,0,0.0,0
U12811,S144270,2025-01-23,Direct,Mobile,West,Fashion,P1279,1,1,1,0,0,61.15,0,UPI,0,0.0,0
U2796,S136559,2025-02-10,Organic Search,Mobile,East,Beauty,P1138,1,1,0,0,0,64.82,0,COD,0,0.0,1
U15425,S105528,2025-02-07,Organic Search,Tablet,South,Fashion,P1225,1,0,0,0,0,6.19,1,COD,0,0.0,1
U9311,S118776,2025-06-26,Email,Desktop,South,Beauty,P1090,1,1,1,1,1,92.49,0,Credit Card,1,214.21,1
U7522,S111589,2025-01-16,Social Media,Desktop,East,Sports,P1166,1,1,0,0,0,149.15,0,Credit Card,1,0.0,0
U6312,S116078,2025-03-19,Paid Ads,Mobile,West,Fashion,P1183,1,1,0,0,0,125.44,0,UPI,1,0.0,1
